disaster_id,disaster_state,disaster_county,disaster_state_code,disaster_county_code,disaster_declaration,disaster_name,disaster_type,disaster_date,disaster_fips_code
DR-851-FL,FL,Highlands (County),12,055,DR,SEVERE FREEZE,Freezing,1989-12-23T05:00:00.000Z,12055
DR-982-FL,FL,Hernando (County),12,053,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12053
DR-982-FL,FL,Alachua (County),12,001,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12001
DR-851-FL,FL,Polk (County),12,105,DR,SEVERE FREEZE,Freezing,1989-12-23T05:00:00.000Z,12105
DR-1035-FL,FL,Gulf (County),12,045,DR,SEVERE STORMS AND FLOODING (TROPICAL STORM ALBERTO),Severe Storm(s),1994-07-02T04:00:00.000Z,12045
DR-1035-FL,FL,Walton (County),12,131,DR,SEVERE STORMS AND FLOODING (TROPICAL STORM ALBERTO),Severe Storm(s),1994-07-02T04:00:00.000Z,12131
DR-982-FL,FL,Lake (County),12,069,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12069
DR-851-FL,FL,Sumter (County),12,119,DR,SEVERE FREEZE,Freezing,1989-12-23T05:00:00.000Z,12119
DR-851-FL,FL,Osceola (County),12,097,DR,SEVERE FREEZE,Freezing,1989-12-23T05:00:00.000Z,12097
DR-982-FL,FL,Polk (County),12,105,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12105
DR-952-FL,FL,DeSoto (County),12,027,DR,SEVERE STORMS & FLOODING,Flood,1992-06-23T04:00:00.000Z,12027
DR-862-FL,FL,Holmes (County),12,059,DR,SEVERE STORMS & FLOODING,Flood,1990-03-16T05:00:00.000Z,12059
DR-982-FL,FL,Franklin (County),12,037,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12037
DR-982-FL,FL,Citrus (County),12,017,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12017
DR-851-FL,FL,Hillsborough (County),12,057,DR,SEVERE FREEZE,Freezing,1989-12-23T05:00:00.000Z,12057
DR-982-FL,FL,Columbia (County),12,023,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12023
DR-982-FL,FL,Duval (County),12,031,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12031
DR-966-FL,FL,Nassau (County),12,089,DR,"SEVERE STORMS, TORNADOES & FLOODING",Severe Storm(s),1992-10-03T04:00:00.000Z,12089
DR-982-FL,FL,Leon (County),12,073,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12073
DR-982-FL,FL,Volusia (County),12,127,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12127
DR-955-FL,FL,Collier (County),12,021,DR,HURRICANE ANDREW,Hurricane,1992-08-24T04:00:00.000Z,12021
DR-955-FL,FL,Broward (County),12,011,DR,HURRICANE ANDREW,Hurricane,1992-08-24T04:00:00.000Z,12011
DR-982-FL,FL,Manatee (County),12,081,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12081
DR-982-FL,FL,Monroe (County),12,087,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12087
DR-982-FL,FL,Calhoun (County),12,013,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12013
DR-982-FL,FL,Pasco (County),12,101,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12101
DR-1069-FL,FL,Jackson (County),12,063,DR,HURRICANE OPAL,Hurricane,1995-10-04T04:00:00.000Z,12063
DR-982-FL,FL,Gulf (County),12,045,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12045
DR-982-FL,FL,Lafayette (County),12,067,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12067
DR-851-FL,FL,Martin (County),12,085,DR,SEVERE FREEZE,Freezing,1989-12-23T05:00:00.000Z,12085
DR-982-FL,FL,Suwannee (County),12,121,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12121
DR-982-FL,FL,Dade (County),12,086,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12086
DR-1035-FL,FL,Holmes (County),12,059,DR,SEVERE STORMS AND FLOODING (TROPICAL STORM ALBERTO),Severe Storm(s),1994-07-02T04:00:00.000Z,12059
DR-952-FL,FL,Manatee (County),12,081,DR,SEVERE STORMS & FLOODING,Flood,1992-06-23T04:00:00.000Z,12081
DR-1069-FL,FL,Calhoun (County),12,013,DR,HURRICANE OPAL,Hurricane,1995-10-04T04:00:00.000Z,12013
DR-966-FL,FL,Pinellas (County),12,103,DR,"SEVERE STORMS, TORNADOES & FLOODING",Severe Storm(s),1992-10-03T04:00:00.000Z,12103
DR-952-FL,FL,Charlotte (County),12,015,DR,SEVERE STORMS & FLOODING,Flood,1992-06-23T04:00:00.000Z,12015
DR-1035-FL,FL,Santa Rosa (County),12,113,DR,SEVERE STORMS AND FLOODING (TROPICAL STORM ALBERTO),Severe Storm(s),1994-07-02T04:00:00.000Z,12113
DR-982-FL,FL,Collier (County),12,021,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12021
DR-966-FL,FL,Union (County),12,125,DR,"SEVERE STORMS, TORNADOES & FLOODING",Severe Storm(s),1992-10-03T04:00:00.000Z,12125
DR-982-FL,FL,Glades (County),12,043,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12043
DR-982-FL,FL,Baker (County),12,003,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12003
DR-982-FL,FL,Martin (County),12,085,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12085
DR-982-FL,FL,Hillsborough (County),12,057,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12057
DR-1043-FL,FL,Brevard (County),12,009,DR,TROPICAL STORM GORDON TORNADOES FLOODING RAINFALL,Severe Storm(s),1994-11-14T05:00:00.000Z,12009
DR-982-FL,FL,Sarasota (County),12,115,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12115
DR-955-FL,FL,Monroe (County),12,087,DR,HURRICANE ANDREW,Hurricane,1992-08-24T04:00:00.000Z,12087
DR-982-FL,FL,Broward (County),12,011,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12011
DR-1062-FL,FL,Okaloosa (County),12,091,DR,HURRICANE ERIN,Hurricane,1995-08-02T04:00:00.000Z,12091
DR-1069-FL,FL,Santa Rosa (County),12,113,DR,HURRICANE OPAL,Hurricane,1995-10-04T04:00:00.000Z,12113
DR-966-FL,FL,Hillsborough (County),12,057,DR,"SEVERE STORMS, TORNADOES & FLOODING",Severe Storm(s),1992-10-03T04:00:00.000Z,12057
DR-1035-FL,FL,Liberty (County),12,077,DR,SEVERE STORMS AND FLOODING (TROPICAL STORM ALBERTO),Severe Storm(s),1994-07-02T04:00:00.000Z,12077
DR-982-FL,FL,Nassau (County),12,089,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12089
DR-1043-FL,FL,Volusia (County),12,127,DR,TROPICAL STORM GORDON TORNADOES FLOODING RAINFALL,Severe Storm(s),1994-11-14T05:00:00.000Z,12127
DR-982-FL,FL,Wakulla (County),12,129,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12129
DR-1069-FL,FL,Taylor (County),12,123,DR,HURRICANE OPAL,Hurricane,1995-10-04T04:00:00.000Z,12123
DR-966-FL,FL,Baker (County),12,003,DR,"SEVERE STORMS, TORNADOES & FLOODING",Severe Storm(s),1992-10-03T04:00:00.000Z,12003
DR-1035-FL,FL,Bay (County),12,005,DR,SEVERE STORMS AND FLOODING (TROPICAL STORM ALBERTO),Severe Storm(s),1994-07-02T04:00:00.000Z,12005
DR-1069-FL,FL,Franklin (County),12,037,DR,HURRICANE OPAL,Hurricane,1995-10-04T04:00:00.000Z,12037
DR-1062-FL,FL,Santa Rosa (County),12,113,DR,HURRICANE ERIN,Hurricane,1995-08-02T04:00:00.000Z,12113
DR-1069-FL,FL,Wakulla (County),12,129,DR,HURRICANE OPAL,Hurricane,1995-10-04T04:00:00.000Z,12129
DR-1069-FL,FL,Gulf (County),12,045,DR,HURRICANE OPAL,Hurricane,1995-10-04T04:00:00.000Z,12045
DR-1069-FL,FL,Bay (County),12,005,DR,HURRICANE OPAL,Hurricane,1995-10-04T04:00:00.000Z,12005
DR-982-FL,FL,Dixie (County),12,029,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12029
DR-1035-FL,FL,Jackson (County),12,063,DR,SEVERE STORMS AND FLOODING (TROPICAL STORM ALBERTO),Severe Storm(s),1994-07-02T04:00:00.000Z,12063
DR-1062-FL,FL,Bay (County),12,005,DR,HURRICANE ERIN,Hurricane,1995-08-02T04:00:00.000Z,12005
DR-1141-FL,FL,Pasco (County),12,101,DR,TROPICAL STORM JOSEPHINE,Severe Storm(s),1996-10-07T04:00:00.000Z,12101
DR-982-FL,FL,Hamilton (County),12,047,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12047
DR-1069-FL,FL,Lee (County),12,071,DR,HURRICANE OPAL,Hurricane,1995-10-04T04:00:00.000Z,12071
DR-982-FL,FL,Levy (County),12,075,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12075
DR-1069-FL,FL,Collier (County),12,021,DR,HURRICANE OPAL,Hurricane,1995-10-04T04:00:00.000Z,12021
DR-982-FL,FL,Pinellas (County),12,103,DR,"TORNADOES, FLOODING, HIGH WINDS & TIDES, FREEZING",Tornado,1993-03-12T05:00:00.000Z,12103
DR-1062-FL,FL,Escambia (County),12,033,DR,HURRICANE ERIN,Hurricane,1995-08-02T04:00:00.000Z,12033
DR-1035-FL,FL,Gadsden (County),12,039,DR,SEVERE STORMS AND FLOODING (TROPICAL STORM ALBERTO),Severe Storm(s),1994-07-02T04:00:00.000Z,12039
DR-1062-FL,FL,Walton (County),12,131,DR,HURRICANE ERIN,Hurricane,1995-08-02T04:00:00.000Z,12131
DR-1035-FL,FL,Franklin (County),12,037,DR,SEVERE STORMS AND FLOODING (TROPICAL STORM ALBERTO),Severe Storm(s),1994-07-02T04:00:00.000Z,12037
DR-1062-FL,FL,Brevard (County),12,009,DR,HURRICANE ERIN,Hurricane,1995-08-02T04:00:00.000Z,12009
DR-1035-FL,FL,Washington (County),12,133,DR,SEVERE STORMS AND FLOODING (TROPICAL STORM ALBERTO),Severe Storm(s),1994-07-02T04:00:00.000Z,12133
DR-1069-FL,FL,Holmes (County),12,059,DR,HURRICANE OPAL,Hurricane,1995-10-04T04:00:00.000Z,12059
DR-1035-FL,FL,Okaloosa (County),12,091,DR,SEVERE STORMS AND FLOODING (TROPICAL STORM ALBERTO),Severe Storm(s),1994-07-02T04:00:00.000Z,12091
DR-1195-FL,FL,Bay (County),12,005,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12005
DR-1141-FL,FL,Duval (County),12,031,DR,TROPICAL STORM JOSEPHINE,Severe Storm(s),1996-10-07T04:00:00.000Z,12031
DR-1074-FL,FL,Palm Beach (County),12,099,DR,SEVERE FLOODING,Flood,1995-10-13T04:00:00.000Z,12099
DR-1035-FL,FL,Calhoun (County),12,013,DR,SEVERE STORMS AND FLOODING (TROPICAL STORM ALBERTO),Severe Storm(s),1994-07-02T04:00:00.000Z,12013
DR-1069-FL,FL,Escambia (County),12,033,DR,HURRICANE OPAL,Hurricane,1995-10-04T04:00:00.000Z,12033
DR-1069-FL,FL,Washington (County),12,133,DR,HURRICANE OPAL,Hurricane,1995-10-04T04:00:00.000Z,12133
DR-1141-FL,FL,Levy (County),12,075,DR,TROPICAL STORM JOSEPHINE,Severe Storm(s),1996-10-07T04:00:00.000Z,12075
DR-1074-FL,FL,Martin (County),12,085,DR,SEVERE FLOODING,Flood,1995-10-13T04:00:00.000Z,12085
DR-1195-FL,FL,Flagler (County),12,035,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12035
DR-1141-FL,FL,Baker (County),12,003,DR,TROPICAL STORM JOSEPHINE,Severe Storm(s),1996-10-07T04:00:00.000Z,12003
DR-1069-FL,FL,Walton (County),12,131,DR,HURRICANE OPAL,Hurricane,1995-10-04T04:00:00.000Z,12131
DR-1069-FL,FL,Okaloosa (County),12,091,DR,HURRICANE OPAL,Hurricane,1995-10-04T04:00:00.000Z,12091
DR-1074-FL,FL,St. Lucie (County),12,111,DR,SEVERE FLOODING,Flood,1995-10-13T04:00:00.000Z,12111
DR-1141-FL,FL,Manatee (County),12,081,DR,TROPICAL STORM JOSEPHINE,Severe Storm(s),1996-10-07T04:00:00.000Z,12081
DR-1141-FL,FL,Sarasota (County),12,115,DR,TROPICAL STORM JOSEPHINE,Severe Storm(s),1996-10-07T04:00:00.000Z,12115
DR-1141-FL,FL,Taylor (County),12,123,DR,TROPICAL STORM JOSEPHINE,Severe Storm(s),1996-10-07T04:00:00.000Z,12123
DR-1195-FL,FL,Polk (County),12,105,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12105
DR-1195-FL,FL,Suwannee (County),12,121,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12121
DR-1195-FL,FL,Columbia (County),12,023,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12023
DR-1141-FL,FL,Hernando (County),12,053,DR,TROPICAL STORM JOSEPHINE,Severe Storm(s),1996-10-07T04:00:00.000Z,12053
DR-1195-FL,FL,Holmes (County),12,059,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12059
DR-1195-FL,FL,Baker (County),12,003,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12003
DR-1195-FL,FL,Santa Rosa (County),12,113,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12113
DR-1195-FL,FL,Duval (County),12,031,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12031
DR-1204-FL,FL,Broward (County),12,011,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1998-02-02T05:00:00.000Z,12011
DR-1223-FL,FL,St. Johns (County),12,109,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12109
DR-1195-FL,FL,Okeechobee (County),12,093,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12093
DR-1195-FL,FL,Seminole (County),12,117,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12117
DR-1306-FL,FL,Hendry (County),12,051,DR,FL-HURRICANE IRENE-DR-REQ,Hurricane,1999-10-14T15:00:00.000Z,12051
DR-1223-FL,FL,Hillsborough (County),12,057,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12057
DR-1223-FL,FL,Duval (County),12,031,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12031
DR-1195-FL,FL,St. Johns (County),12,109,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12109
DR-1195-FL,FL,Lafayette (County),12,067,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12067
DR-1195-FL,FL,Osceola (County),12,097,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12097
DR-1223-FL,FL,Martin (County),12,085,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12085
DR-1223-FL,FL,Hendry (County),12,051,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12051
DR-1195-FL,FL,Pinellas (County),12,103,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12103
DR-1195-FL,FL,Lake (County),12,069,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12069
DR-1195-FL,FL,Manatee (County),12,081,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12081
DR-1195-FL,FL,Calhoun (County),12,013,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12013
DR-1195-FL,FL,Hernando (County),12,053,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12053
DR-1241-FL,FL,Dixie (County),12,029,DR,HURRICANE EARL,Hurricane,1998-09-04T00:47:00.000Z,12029
DR-1223-FL,FL,Union (County),12,125,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12125
DR-1223-FL,FL,Okeechobee (County),12,093,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12093
DR-1223-FL,FL,Palm Beach (County),12,099,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12099
DR-1223-FL,FL,Bradford (County),12,007,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12007
DR-1195-FL,FL,Washington (County),12,133,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12133
DR-1141-FL,FL,Hillsborough (County),12,057,DR,TROPICAL STORM JOSEPHINE,Severe Storm(s),1996-10-07T04:00:00.000Z,12057
DR-1223-FL,FL,Gulf (County),12,045,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12045
DR-1195-FL,FL,Putnam (County),12,107,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12107
DR-1195-FL,FL,Taylor (County),12,123,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12123
DR-1195-FL,FL,Orange (County),12,095,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12095
DR-1223-FL,FL,Gilchrist (County),12,041,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12041
DR-1223-FL,FL,Levy (County),12,075,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12075
DR-1195-FL,FL,Gulf (County),12,045,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12045
DR-1223-FL,FL,Bay (County),12,005,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12005
DR-1141-FL,FL,Clay (County),12,019,DR,TROPICAL STORM JOSEPHINE,Severe Storm(s),1996-10-07T04:00:00.000Z,12019
DR-1241-FL,FL,Bay (County),12,005,DR,HURRICANE EARL,Hurricane,1998-09-04T00:47:00.000Z,12005
DR-1141-FL,FL,Putnam (County),12,107,DR,TROPICAL STORM JOSEPHINE,Severe Storm(s),1996-10-07T04:00:00.000Z,12107
DR-1249-FL,FL,Bay (County),12,005,DR,HURRICANE GEORGES,Hurricane,1998-09-26T01:47:00.000Z,12005
DR-1223-FL,FL,Pinellas (County),12,103,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12103
DR-1223-FL,FL,Manatee (County),12,081,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12081
DR-1223-FL,FL,Walton (County),12,131,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12131
DR-1306-FL,FL,Brevard (County),12,009,DR,FL-HURRICANE IRENE-DR-REQ,Hurricane,1999-10-14T15:00:00.000Z,12009
DR-1195-FL,FL,Hillsborough (County),12,057,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12057
DR-1204-FL,FL,Dade (County),12,086,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1998-02-02T05:00:00.000Z,12086
DR-1195-FL,FL,Walton (County),12,131,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12131
DR-1223-FL,FL,Highlands (County),12,055,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12055
DR-1249-FL,FL,Calhoun (County),12,013,DR,HURRICANE GEORGES,Hurricane,1998-09-26T01:47:00.000Z,12013
DR-1223-FL,FL,Franklin (County),12,037,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12037
DR-1223-FL,FL,Suwannee (County),12,121,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12121
DR-1300-FL,FL,Brevard (County),12,009,DR,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,Hurricane,1999-09-13T04:00:00.000Z,12009
DR-1195-FL,FL,Volusia (County),12,127,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12127
DR-1195-FL,FL,Nassau (County),12,089,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12089
DR-1359-FL,FL,Osceola (County),12,097,DR,SEVERE FREEZE,Freezing,2000-12-01T05:00:00.000Z,12097
DR-1223-FL,FL,Dade (County),12,086,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12086
DR-1223-FL,FL,Alachua (County),12,001,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12001
DR-1223-FL,FL,Clay (County),12,019,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12019
DR-1223-FL,FL,Holmes (County),12,059,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12059
DR-1223-FL,FL,Hamilton (County),12,047,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12047
DR-1141-FL,FL,Pinellas (County),12,103,DR,TROPICAL STORM JOSEPHINE,Severe Storm(s),1996-10-07T04:00:00.000Z,12103
DR-1300-FL,FL,Volusia (County),12,127,DR,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,Hurricane,1999-09-13T04:00:00.000Z,12127
DR-1195-FL,FL,Levy (County),12,075,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12075
DR-1204-FL,FL,Monroe (County),12,087,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1998-02-02T05:00:00.000Z,12087
DR-1195-FL,FL,Union (County),12,125,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12125
DR-1195-FL,FL,Gilchrist (County),12,041,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12041
DR-1195-FL,FL,Pasco (County),12,101,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12101
DR-1223-FL,FL,Okaloosa (County),12,091,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12091
DR-1223-FL,FL,Jackson (County),12,063,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12063
DR-1141-FL,FL,Volusia (County),12,127,DR,TROPICAL STORM JOSEPHINE,Severe Storm(s),1996-10-07T04:00:00.000Z,12127
DR-1306-FL,FL,Okeechobee (County),12,093,DR,FL-HURRICANE IRENE-DR-REQ,Hurricane,1999-10-14T15:00:00.000Z,12093
DR-1195-FL,FL,Bradford (County),12,007,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12007
DR-1359-FL,FL,Hillsborough (County),12,057,DR,SEVERE FREEZE,Freezing,2000-12-01T05:00:00.000Z,12057
DR-1141-FL,FL,Nassau (County),12,089,DR,TROPICAL STORM JOSEPHINE,Severe Storm(s),1996-10-07T04:00:00.000Z,12089
DR-1223-FL,FL,Madison (County),12,079,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12079
DR-1223-FL,FL,Orange (County),12,095,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12095
DR-1359-FL,FL,Hendry (County),12,051,DR,SEVERE FREEZE,Freezing,2000-12-01T05:00:00.000Z,12051
DR-1195-FL,FL,Brevard (County),12,009,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12009
DR-1195-FL,FL,Gadsden (County),12,039,DR,"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",Severe Storm(s),1997-12-25T05:00:00.000Z,12039
DR-1223-FL,FL,Washington (County),12,133,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12133
DR-1359-FL,FL,Putnam (County),12,107,DR,SEVERE FREEZE,Freezing,2000-12-01T05:00:00.000Z,12107
DR-1249-FL,FL,Walton (County),12,131,DR,HURRICANE GEORGES,Hurricane,1998-09-26T01:47:00.000Z,12131
DR-1223-FL,FL,Wakulla (County),12,129,DR,EXTREME FIRE HAZARD,Fire,1998-05-25T04:00:00.000Z,12129
